Sample,Transect.ID,Individual.ID,Year,Site,Visit,SiteVisit,Date_Collected,Type,Family,Genus,Species,Code,Sex,Date_ID,Initials,Notes,,,
4370,K16C2N,K16C2N-70,2016,K,2,K2,8/28/2016,Bee,Halictidae,Augochlora,pura,AUPU,F,11/4/2016,MF,,,,
4371,K16C2N,K16C2N-71,2016,K,2,K2,8/28/2016,Bee,Halictidae,Augochlora,pura,AUPU,F,11/7/2016,MF,,,,
4372,K16C2N,K16C2N-72,2016,K,2,K2,8/28/2016,Bee,Halictidae,Augochlora,pura,AUPU,F,11/7/2016,MF,,,,
4373,K16C2N,K16C2N-73,2016,K,2,K2,8/28/2016,Bee,Halictidae,Augochlora,pura,AUPU,F,11/7/2016,MF,group of mites on T1 of abdomen,,,
4374,K16C2N,K16C2N-74,2016,K,2,K2,8/28/2016,Bee,Halictidae,Augochlora,pura,AUPU,F,11/7/2016,MF,,,,
4375,K16C2N,K16C2N-75,2016,K,2,K2,8/28/2016,Bee,Halictidae,Augochlora,pura,AUPU,F,11/7/2016,MF,,,,
4376,K16D2N,K16D2N-76,2016,K,2,K2,8/28/2016,Wasp,Thynnidae,Myzinum,dubiosum,MYDU,F,11/7/2016,MF,not sure about the species, might only be in florida. Definitely this genus.,,
4377,K16D2N,K16D2N-77,2016,K,2,K2,8/28/2016,Bee,Colletidae,Colletes,,COLL,M,11/7/2016,MF,,,,
4378,K16D2N,K16D2N-78,2016,K,2,K2,8/28/2016,Bee,Apidae,Ceratina,calcarata,CECA,M,11/7/2016,MF,,,,
4379,K16D2N,K16D2N-79,2016,K,2,K2,8/28/2016,Wasp,Sphecidae,Isodontia,mexicana,ISME,F,11/7/2016,MF,,,,
4380,K16D2N,K16D2N-80,2016,K,2,K2,8/28/2016,Wasp,Crabonidae,Ectemnius,decemmaculatus,ECDE,F,11/7/2016,MF,,,,
4381,K16D2N,K16D2N-81,2016,K,2,K2,8/28/2016,Bee,Apidae,Ceratina,dulpa,CEDU,F,11/7/2016,MF,,,,
4382,K16D2N,K16D2N-82,2016,K,2,K2,8/28/2016,Wasp,Vespidae,Vespula,malculifrons,VEMA,F,11/7/2016,MF,,,,
4383,K16D2N,K16D2N-83,2016,K,2,K2,8/28/2016,Wasp,Crabonidae,Ectemnius,lapidarius,ECLA,F,11/7/2016,MF,,,,
4384,K16D2N,K16D2N-84,2016,K,2,K2,8/28/2016,Wasp,Crabonidae,Ectemnius,continuus,ECCO,F,11/7/2016,MF,,,,
4385,K16D2N,K16D2N-85,2016,K,2,K2,8/28/2016,Bee,Apidae,Ceratina,calcarata,CECA,M,11/7/2016,MF,,,,
4386,K16D2N,K16D2N-86,2016,K,2,K2,8/28/2016,Wasp,Thynnidae,Myzinum,dubiosum,MYDU,F,11/7/2016,MF,not sure about the species, might only be in florida. Definitely this genus.,,
4387,K16D2N,K16D2N-87,2016,K,2,K2,8/28/2016,Wasp,Vespidae,Vespula,malculifrons,VEMA,F,11/7/2016,MF,,,,
4388,K16D2N,K16D2N-88,2016,K,2,K2,8/28/2016,Bee,Andrenidae,Andrena,,ANDR,F,11/7/2016,MF,,,,
4389,K16D2N,K16D2N-89,2016,K,2,K2,8/28/2016,Bee,Apidae,Ceratina,calcarata,CECA,M,11/7/2016,MF,,,,
4390,K16D2N,K16D2N-90,2016,K,2,K2,8/28/2016,Bee,Apidae,Ceratina,calcarata,CECA,F,11/7/2016,MF,,,,
4391,K16D2N,K16D2N-91,2016,K,2,K2,8/28/2016,Bee,Colletidae,Hylaeus,modestus,HYMO,F,11/7/2016,MF,,,,
4392,K16D2N,K16D2N-92,2016,K,2,K2,8/28/2016,Bee,Apidae,Xylocopa,virginica,XYVI,M,11/7/2016,MF,,,,
4393,K16D2N,K16D2N-93,2016,K,2,K2,8/28/2016,Bee,Apidae,Apis,mellifera,APME,F,11/7/2016,MF,,,,
4394,K16D2N,K16D2N-94,2016,K,2,K2,8/28/2016,Wasp,Vespidae,Dolichovespula,arenaria,DOAR,M,11/7/2016,MF,,,,
4395,K16D2N,K16D2N-95,2016,K,2,K2,8/28/2016,Wasp,Thynnidae,Myzinum,dubiosum,MYDU,F,11/7/2016,MF,not sure about the species, might only be in florida. Definitely this genus.,,
4396,K16D2N,K16D2N-96,2016,K,2,K2,8/28/2016,Wasp,Thynnidae,Myzinum,dubiosum,MYDU,F,11/7/2016,MF,not sure about the species, might only be in florida. Definitely this genus.,,
4397,K16D2N,K16D2N-97,2016,K,2,K2,8/28/2016,Wasp,Thynnidae,Myzinum,dubiosum,MYDU,F,11/7/2016,MF,not sure about the species, might only be in florida. Definitely this genus.,,
4398,K16D2N,K16D2N-98,2016,K,2,K2,8/28/2016,Wasp,Vespidae,Vespula,malculifrons,VEMA,F,11/7/2016,MF,,,,
4399,K16D2N,K16D2N-99,2016,K,2,K2,8/28/2016,Wasp,Vespidae,Vespula,germanica,VEGE,F,11/7/2016,MF,,,,
4400,K16D2N,K16D2N-100,2016,K,2,K2,8/28/2016,Bee,Andrenidae,Andrena,,ANDR,F,11/7/2016,MF,,,,
4401,K16D2N,K16D2N-101,2016,K,2,K2,8/28/2016,Bee,Andrenidae,Andrena,,ANDR,F,11/7/2016,MF,,,,
4402,K16D2N,K16D2N-102,2016,K,2,K2,8/28/2016,Wasp,Crabonidae,Ectemnius,continuus,ECCO,F,11/7/2016,MF,,,,
4403,K16D2N,K16D2N-103,2016,K,2,K2,8/28/2016,Bee,Andrenidae,Pseudopanurgus,labrosiformis,PSEU,F,11/7/2016,MF,,,,
4404,K16D2N,K16D2N-104,2016,K,2,K2,8/28/2016,Wasp,Crabonidae,Ectemnius,continuus,ECCO,F,11/7/2016,MF,,,,
4405,K16D2N,K16D2N-105,2016,K,2,K2,8/28/2016,Wasp,Vespidae,Ancistrocerus,,ANCI,F,11/7/2016,MF,,,,
4406,K16D2N,K16D2N-106,2016,K,2,K2,8/28/2016,Wasp,Thynnidae,Myzinum,dubiosum,MYDU,F,11/7/2016,MF,not sure about the species, might only be in florida. Definitely this genus.,,
4407,K16D2N,K16D2N-107,2016,K,2,K2,8/28/2016,Wasp,Thynnidae,Myzinum,dubiosum,MYDU,F,11/7/2016,MF,not sure about the species, might only be in florida. Definitely this genus.,,
4408,K16D2N,K16D2N-108,2016,K,2,K2,8/28/2016,Bee,Andrenidae,Andrena,,ANDR,F,11/7/2016,MF,,,,
4409,K16D2N,K16D2N-109,2016,K,2,K2,8/28/2016,Bee,Andrenidae,Andrena,,ANDR,F,11/7/2016,MF,,,,
4410,K16D2N,K16D2N-110,2016,K,2,K2,8/28/2016,Bee,Andrenidae,Andrena,,ANDR,F,11/7/2016,MF,,,,
4411,K16D2N,K16D2N-111,2016,K,2,K2,8/28/2016,Wasp,Vespidae,Ancistrocerus,,ANCI,F,11/7/2016,MF,,,,
4412,K16D2N,K16D2N-112,2016,K,2,K2,8/28/2016,Wasp,Vespidae,Vespula,germanica,VEGE,F,11/7/2016,MF,,,,
4413,K16D2N,K16D2N-113,2016,K,2,K2,8/28/2016,Wasp,Thynnidae,Myzinum,dubiosum,MYDU,F,11/7/2016,MF,not sure about the species, might only be in florida. Definitely this genus.,,
4414,K16D2N,K16D2N-114,2016,K,2,K2,8/28/2016,Wasp,Crabonidae,Ectemnius,continuus,ECCO,M,11/7/2016,MF,,,,
4415,K16D2N,K16D2N-115,2016,K,2,K2,8/28/2016,Wasp,Thynnidae,Myzinum,dubiosum,MYDU,F,11/7/2016,MF,not sure about the species, might only be in florida. Definitely this genus.,,
4416,K16D2N,K16D2N-116,2016,K,2,K2,8/28/2016,Wasp,Thynnidae,Myzinum,quinquecinctum,MYQU,F,11/11/2016,MF,,,,
4417,K16D2N,K16D2N-117,2016,K,2,K2,8/28/2016,Bee,Andrenidae,Andrena,,ANDR,F,11/11/2016,MF,,,,
4418,K16D2N,K16D2N-118,2016,K,2,K2,8/28/2016,Wasp,Thynnidae,Myzinum,quinquecinctum,MYQU,F,11/11/2016,MF,,,,
4419,K16D2N,K16D2N-119,2016,K,2,K2,8/28/2016,Wasp,Thynnidae,Myzinum,quinquecinctum,MYQU,F,11/11/2016,MF,,,,
4420,K16D2N,K16D2N-120,2016,K,2,K2,8/28/2016,Wasp,Thynnidae,Myzinum,dubiosum,MYDU,F,11/11/2016,MF,,,,
4421,K16D2N,K16D2N-121,2016,K,2,K2,8/28/2016,Wasp,Thynnidae,Myzinum,quinquecinctum,MYQU,F,11/11/2016,MF,,,,
4422,K16D2N,K16D2N-122,2016,K,2,K2,8/28/2016,Bee,Andrenidae,Andrena,,ANDR,F,11/11/2016,MF,,,,
4423,K16D2N,K16D2N-123,2016,K,2,K2,8/28/2016,Wasp,Vespidae,Ancistrocerus,campestris,ANCA,M,11/11/2016,MF,,,,
4424,K16D2N,K16D2N-124,2016,K,2,K2,8/28/2016,Bee,Andrenidae,Andrena,,ANDR,F,11/11/2016,MF,,,,
4425,K16D2N,K16D2N-125,2016,K,2,K2,8/28/2016,Wasp,Thynnidae,Myzinum,dubiosum,MYDU,F,11/11/2016,MF,,,,
4426,K16D2N,K16D2N-126,2016,K,2,K2,8/28/2016,Wasp,Crabonidae,Ectemnius,continuus,ECCO,M,11/11/2016,MF,,,,
4427,K16D2N,K16D2N-127,2016,K,2,K2,8/28/2016,Wasp,Unknown,Unknown wasp,,UNKN,M,11/11/2016,MF,tiny wasp, black and yellow, very long hind legs,
4428,K16D2N,K16D2N-128,2016,K,2,K2,8/28/2016,Bee,Vespidae,Ancistrocerus,,ANCI,M,11/11/2016,MF,,,,
4429,K16D2N,K16D2N-129,2016,K,2,K2,8/28/2016,Bee,Andrenidae,Andrena,,ANDR,M,11/11/2016,MF,,,,
4430,K16D2N,K16D2N-130,2016,K,2,K2,8/28/2016,Bee,Halictidae,Augochlora,pura,AUPU,F,11/11/2016,MF,mite on wing,,,
4431,K16D2N,K16D2N-131,2016,K,2,K2,8/28/2016,Bee,Apidae,Apis,mellifera,APME,F,10/28/2016,MF,,,,
4432,K16D2N,K16D2N-132,2016,K,2,K2,8/28/2016,Bee,Apidae,Ceratina,calcarata,CECA,F,10/28/2016,MF,,,,
4433,K16D2N,K16D2N-133,2016,K,2,K2,8/28/2016,Wasp,Gasteruptiidae,Gasteruption,,GAST,F,10/28/2016,MF,Carrot Wasp,,,
4434,K16D2N,K16D2N-134,2016,K,2,K2,8/28/2016,Bee,Apidae,Ceratina,calcarata,CECA,F,10/28/2016,MF,,,,
4435,K16D2N,K16D2N-135,2016,K,2,K2,8/28/2016,Wasp,Gasteruptiidae,Gasteruption,,GAST,F,10/28/2016,MF,Carrot Wasp,,,
4436,K16D2N,K16D2N-136,2016,K,2,K2,8/28/2016,Wasp,Gasteruptiidae,Gasteruption,,GAST,M,10/28/2016,MF,Carrot Wasp,,,
4437,K16D2N,K16D2N-137,2016,K,2,K2,8/28/2016,Wasp,Gasteruptiidae,Gasteruption,,GAST,F,10/28/2016,MF,Carrot Wasp, very long ovipositor,,
4438,K16D2N,K16D2N-138,2016,K,2,K2,8/28/2016,Wasp,Crabonidae,Ectemnius,stirpicola,ECST,F,10/28/2016,MF,scaber or stirpicola (Crabonidae),,,
4439,K16D2N,K16D2N-139,2016,K,2,K2,8/28/2016,Bee,Andrenidae,Perdita,boltoniae,PEBO,F,10/28/2016,MF,,,,
4440,K16D2N,K16D2N-140,2016,K,2,K2,8/28/2016,Bee,Halictidae,Halictus,,HALI,F,10/28/2016,MF,,,,
4441,K16D2N,K16D2N-141,2016,K,2,K2,8/28/2016,Wasp,Crabonidae,Ectemnius,actuatus,ECAC,F,10/28/2016,MF,,,,
4442,K16D2N,K16D2N-142,2016,K,2,K2,8/28/2016,Wasp,Crabonidae,Ectemnius,actuatus,ECAC,F,10/28/2016,MF,,,,
4443,K16D2N,K16D2N-143,2016,K,2,K2,8/28/2016,Bee,Halictidae,Augochloropsis,metallica,AUME,M,10/28/2016,MF,,,,
4444,K16D2N,K16D2N-144,2016,K,2,K2,8/28/2016,Bee,Andrenidae,Andrena,,ANDR,F,10/28/2016,MF,small spider found on bee, removed from tube,,
4445,K16D2N,K16D2N-145,2016,K,2,K2,8/28/2016,Bee,Apidae,Ceratina,calcarata,CECA,M,10/28/2016,MF,,,,
4446,K16D2N,K16D2N-146,2016,K,2,K2,8/28/2016,Bee,Andrenidae,Pseudopanurgus,,PSEU,F,10/28/2016,MF,I think? Got it down to the same one twice,,,
4447,K16D2N,K16D2N-147,2016,K,2,K2,8/28/2016,Bee,Apidae,Ceratina,calcarata,CECA,M,10/31/2016,MF,,,,
4448,K16D2N,K16D2N-148,2016,K,2,K2,8/28/2016,Bee,Andrenidae,Perdita,maculigera,PEMA,F,10/31/2016,MF,,,,
4449,K16D2N,K16D2N-149,2016,K,2,K2,8/28/2016,Bee,Andrenidae,Perdita,octomaculata,PEOC,M,10/31/2016,MF,,,,
4450,K16D2N,K16D2N-150,2016,K,2,K2,8/28/2016,Bee,Apidae,Ceratina,calcarata,CECA,M,10/31/2016,MF,,,,
4451,K16D2N,K16D2N-151,2016,K,2,K2,8/28/2016,Bee,Apidae,Ceratina,calcarata,CECA,F,10/31/2016,MF,small fly found in tube with bee, removed from tube,,
4452,K16D2N,K16D2N-152,2016,K,2,K2,8/28/2016,Bee,Apidae,Ceratina,calcarata,CECA,M,10/31/2016,MF,,,,
4453,K16D2N,K16D2N-153,2016,K,2,K2,8/28/2016,Bee,Andrenidae,Andrena,,ANDR,M,10/31/2016,MF,,,,
4454,K16D2N,K16D2N-154,2016,K,2,K2,8/28/2016,Wasp,Gasteruptiidae,Gasteruption,,GAST,F,10/31/2016,MF,Carrot Wasp,,,
4455,K16D2N,K16D2N-155,2016,K,2,K2,8/28/2016,Bee,Apidae,Ceratina,calcarata,CECA,M,10/31/2016,MF,,,,
4456,K16D2N,K16D2N-156,2016,K,2,K2,8/28/2016,Bee,Andrenidae,Pseudopanurgus,,PSEU,F,10/31/2016,MF,146 and 156 look the same,,,
4457,K16D2N,K16D2N-157,2016,K,2,K2,8/28/2016,Bee,Apidae,Ceratina,calcarata,CECA,M,10/31/2016,MF,,,,
4458,K16D2N,K16D2N-158,2016,K,2,K2,8/28/2016,Bee,Apidae,Ceratina,strenua,CEST,F,10/31/2016,MF,,,,
4459,K16D2N,K16D2N-159,2016,K,2,K2,8/28/2016,Wasp,Unknown,Unknown wasp,,UNKN,F,10/31/2016,MF,thin waisted wasp, redish brown and small,,
4460,K16D2N,K16D2N-160,2016,K,2,K2,8/28/2016,Bee,Andrenidae,Andrena,,ANDR,M,10/31/2016,MF,,,,
4461,K16D2N,K16D2N-161,2016,K,2,K2,8/28/2016,Bee,Andrenidae,Perdita,octomaculata,PEOC,F,10/31/2016,MF,,,,
4462,K16D2N,K16D2N-162,2016,K,2,K2,8/28/2016,Bee,Halictidae,Lasioglossum,,LASI,F,10/31/2016,MF,,,,
4463,K16B2P,K16B2P-163,2016,K,2,K2,8/28/2016,Bee,Halictidae,Lasioglossum,,LASI,M,10/31/2016,MF,,,,
4464,K16B2P,K16B2P-164,2016,K,2,K2,8/28/2016,Bee,Halictidae,Augochlora,pura,AUPU,F,10/31/2016,MF,,,,
4465,K16B2P,K16B2P-165,2016,K,2,K2,8/28/2016,Bee,Halictidae,Lasioglossum,,LASI,F,10/31/2016,MF,metallic blue individual,,,
4466,K16B2P,K16B2P-166,2016,K,2,K2,8/28/2016,Bee,Halictidae,Lasioglossum,,LASI,F,10/31/2016,MF,,,,
4467,K16B2P,K16B2P-167,2016,K,2,K2,8/28/2016,Bee,Halictidae,Lasioglossum,,LASI,M,10/31/2016,MF,,,,
4468,K16D2P,K16D2P-168,2016,K,2,K2,8/28/2016,Wasp,Pompilidae,Agenioideus,,AGEN,F,10/31/2016,MF,Pompillidae wasp,,,
4469,K16D2P,K16D2P-169,2016,K,2,K2,8/28/2016,Bee,Halictidae,Lasioglossum,,LASI,M,10/31/2016,MF,,,,
4470,K16D2P,K16D2P-170,2016,K,2,K2,8/28/2016,Bee,Halictidae,Lasioglossum,,LASI,F,10/31/2016,MF,,,,
4471,K16D2P,K16D2P-171,2016,K,2,K2,8/28/2016,Bee,Halictidae,Halictus,,HALI,M,10/31/2016,MF,,,,
4472,K16D2P,K16D2P-172,2016,K,2,K2,8/28/2016,Bee,Halictidae,Lasioglossum,,LASI,M,10/31/2016,MF,Same species as 169, and 167,,
4473,K16D2P,K16D2P-173,2016,K,2,K2,8/28/2016,Wasp,Pompilidae,Arachnospila,,ARAC,F,10/31/2016,MF,Pompillidae wasp,,,
4474,K16D2P,K16D2P-174,2016,K,2,K2,8/28/2016,Bee,Halictidae,Lasioglossum,,LASI,M,10/31/2016,MF,,,,
4475,K16D2P,K16D2P-175,2016,K,2,K2,8/28/2016,Bee,Halictidae,Lasioglossum,,LASI,M,10/31/2016,MF,Same species as 172,169, and 167,
4476,K16D2P,K16D2P-176,2016,K,2,K2,8/28/2016,Bee,Halictidae,Lasioglossum,,LASI,M,10/31/2016,MF,Same species as 176,172,169, and 167
4477,K16D2P,K16D2P-177,2016,K,2,K2,8/28/2016,Wasp,Pompilidae,Arachnospila,,ARAC,M,10/31/2016,MF,Pompillidae wasp,,,
4478,K16D2P,K16D2P-178,2016,K,2,K2,8/28/2016,Bee,Halictidae,Lasioglossum,,LASI,F,10/31/2016,MF,,,,
4479,K16D2P,K16D2P-179,2016,K,2,K2,8/28/2016,Bee,Colletidae,Hylaeus,affinis,HYAF,F,10/31/2016,MF,,,,
4480,K16D2P,K16D2P-180,2016,K,2,K2,8/28/2016,Bee,Andrenidae,Calliopsis,nebraskensis,CANE,M,10/31/2016,MF,,,,
4481,K16D2P,K16D2P-181,2016,K,2,K2,8/28/2016,Bee,Andrenidae,Calliopsis,nebraskensis,CANE,M,10/31/2016,MF,,,,
4482,PL16A2N,PL16A2N-1,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Apis,mellifera,APME,F,9/28/2016,MF,,,,
4483,PL16A2N,PL16A2N-2,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Apis,mellifera,APME,F,9/28/2016,MF,,,,
4484,PL16A2N,PL16A2N-3,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Apis,mellifera,APME,F,9/28/2016,MF,,,,
4485,PL16A2N,PL16A2N-4,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Apis,mellifera,APME,F,9/28/2016,MF,,,,
4486,PL16A2N,PL16A2N-5,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Apis,mellifera,APME,F,9/28/2016,MF,,,,
4487,PL16A2N,PL16A2N-6,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Apis,mellifera,APME,F,9/28/2016,MF,,,,
4488,PL16A2N,PL16A2N-7,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Apis,mellifera,APME,F,9/28/2016,MF,,,,
4489,PL16A2N,PL16A2N-8,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Apis,mellifera,APME,F,9/28/2016,MF,,,,
4490,PL16A2N,PL16A2N-9,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,9/28/2016,MF,,,,
4491,PL16A2N,PL16A2N-10,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,9/28/2016,MF,,,,
4492,PL16A2N,PL16A2N-11,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,9/28/2016,MF,mite on right side of bee,,,
4493,PL16A2N,PL16A2N-12,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,9/28/2016,MF,,,,
4494,PL16A2N,PL16A2N-13,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,9/28/2016,MF,,,,
4495,PL16A2N,PL16A2N-14,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,9/28/2016,MF,,,,
4496,PL16A2N,PL16A2N-15,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,9/28/2016,MF,,,,
4497,PL16A2N,PL16A2N-16,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,9/28/2016,MF,,,,
4498,PL16A2N,PL16A2N-17,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,9/28/2016,MF,,,,
4499,PL16A2N,PL16A2N-18,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,9/28/2016,MF,,,,
4500,PL16A2N,PL16A2N-19,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,9/28/2016,MF,,,,
4501,PL16A2N,PL16A2N-20,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,9/28/2016,MF,,,,
4502,PL16A2N,PL16A2N-21,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,9/28/2016,MF,,,,
4503,PL16A2N,PL16A2N-22,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,9/28/2016,MF,,,,
4504,PL16A2N,PL16A2N-23,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,9/28/2016,MF,,,,
4505,PL16A2N,PL16A2N-24,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,9/28/2016,MF,,,,
4506,PL16A2N,PL16A2N-25,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,9/28/2016,MF,,,,
4507,PL16A2N,PL16A2N-26,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,9/28/2016,MF,,,,
4508,PL16A2N,PL16A2N-27,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,9/28/2016,MF,mite between thorax and abdomen,,,
4509,PL16A2N,PL16A2N-28,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,9/28/2016,MF,,,,
4510,PL16A2N,PL16A2N-29,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,9/28/2016,MF,,,,
4511,PL16A2N,PL16A2N-30,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,9/28/2016,MF,,,,
4512,PL16A2N,PL16A2N-31,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Bombus,griseocollis,BOGR,F,9/28/2016,MF,,,,
4513,PL16A2N,PL16A2N-32,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,9/28/2016,MF,,,,
4514,PL16A2N,PL16A2N-33,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,9/28/2016,MF,,,,
4515,PL16A2N,PL16A2N-34,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,9/28/2016,MF,,,,
4516,PL16A2N,PL16A2N-35,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,9/28/2016,MF,,,,
4517,PL16A2N,PL16A2N-36,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,9/28/2016,MF,,,,
4518,PL16A2N,PL16A2N-37,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,9/28/2016,MF,mite between thorax and abdomen,,,
4519,PL16A2N,PL16A2N-38,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,9/28/2016,MF,,,,
4520,PL16A2N,PL16A2N-39,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,9/28/2016,MF,,,,
4521,PL16A2N,PL16A2N-40,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,9/28/2016,MF,,,,
4522,PL16A2N,PL16A2N-41,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,9/28/2016,MF,,,,
4523,PL16A2N,PL16A2N-42,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,9/28/2016,MF,,,,
4524,PL16A2N,PL16A2N-43,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,9/28/2016,MF,,,,
4525,PL16A2N,PL16A2N-44,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,9/28/2016,MF,,,,
4526,PL16A2N,PL16A2N-45,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,9/28/2016,MF,,,,
4527,PL16A2N,PL16A2N-46,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,9/28/2016,MF,mites between thorax and abdomen,,,
4528,PL16A2N,PL16A2N-47,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Bombus,impatiens,BOIM,F,9/28/2016,MF,,,,
4529,PL16B2N,PL16B2N-48,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Xylocopa,virginica,XYVI,F,9/28/2016,MF,,,,
4530,PL16B2N,PL16B2N-49,2016,PL,2,PL2,8/30/2016,Bee,Vespidae,Vespula,germanica,VEGE,F,9/28/2016,MF,,,,
4531,PL16B2N,PL16B2N-50,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Apis,mellifera,APME,F,9/28/2016,MF,,,,
4532,PL16B2N,PL16B2N-51,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Apis,mellifera,APME,F,9/28/2016,MF,,,,
4533,PL16B2N,PL16B2N-52,2016,PL,2,PL2,8/30/2016,Bee,Halictidae,Halictus,,HALI,F,9/28/2016,MF,,,,
4534,PL16B2N,PL16B2N-53,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Apis,mellifera,APME,F,9/28/2016,MF,,,,
4535,PL16B2N,PL16B2N-54,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Apis,mellifera,APME,F,9/28/2016,MF,,,,
4536,PL16B2N,PL16B2N-55,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Apis,mellifera,APME,F,9/28/2016,MF,,,,
4537,PL16B2N,PL16B2N-56,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Apis,mellifera,APME,F,9/28/2016,MF,,,,
4538,PL16B2N,PL16B2N-57,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Apis,mellifera,APME,F,9/28/2016,MF,,,,
4539,PL16B2N,PL16B2N-58,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Apis,mellifera,APME,F,9/28/2016,MF,,,,
4540,PL16B2N,PL16B2N-59,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Apis,mellifera,APME,F,9/28/2016,MF,,,,
4541,PL16B2N,PL16B2N-60,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Apis,mellifera,APME,F,9/28/2016,MF,,,,
4542,PL16B2N,PL16B2N-61,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Apis,mellifera,APME,F,9/28/2016,MF,,,,
4543,PL16B2N,PL16B2N-62,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Apis,mellifera,APME,F,9/28/2016,MF,,,,
4544,PL16B2N,PL16B2N-63,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Apis,mellifera,APME,F,9/28/2016,MF,,,,
4545,PL16B2N,PL16B2N-64,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Apis,mellifera,APME,F,9/28/2016,MF,,,,
4546,PL16B2N,PL16B2N-65,2016,PL,2,PL2,8/30/2016,Bee,Apidae,Apis,mellifera,APME,F,9/28/2016,MF,,,,
